Date;Time;G;Tournament;Map;Mode;Opponent;;Vs. Opponent;VOD;Civ1;Civ2;Win;Mirror;Civ List;Picks;Wins;Win Rate;CDPS Score;Islands;Total matches;683
08/01/2020;15:30 UTC;[Age of Empires II];Nili's Apartment Cup 3 [Nili's Apartment Cup/3];Islands [Islands];1v1;Villese [Villese] [Finland] [Finland] [Italians] [Italians];>;TaToH [Vikings] [Vikings] [Spain] [Spain] [TaToH];(G2) [Watch VOD] [Watch VOD];Italians;Vikings;Italians;FALSE;;;;;;Islands;;
08/01/2020;13:00 UTC;[Age of Empires II];Nili's Apartment Cup 3 [Nili's Apartment Cup/3];Islands [Islands];1v1;Antagonist [LaN] [Spain] [Spain] [Italians] [Italians];>;Mr_Yo [Vikings] [Vikings] [China] [China] [Yo];;Italians;Vikings;Italians;FALSE;;;;;;Islands;;
07/01/2020;20:30 UTC;[Age of Empires II];Nili's Apartment Cup 3 [Nili's Apartment Cup/3];Islands [Islands];1v1;Hera [Hera] [Canada] [Canada] [Vikings] [Vikings];<;TaToH [Italians] [Italians] [Spain] [Spain] [TaToH];(G2) [Watch VOD] [Watch VOD];Vikings;Italians;Italians;FALSE;;;;;;Islands;;
06/01/2020;20:30 UTC;[Age of Empires II];Nili's Apartment Cup 3 [Nili's Apartment Cup/3];Islands [Islands];1v1;TaToH [TaToH] [Spain] [Spain] [Vikings] [Vikings];<;TheViper [Vikings] [Vikings] [Norway] [Norway] [TheViper];(G4) [Watch VOD] [Watch VOD];Vikings;Vikings;Vikings;TRUE;;;;;;Islands;;
06/01/2020;15:30 UTC;[Age of Empires II];Nili's Apartment Cup 3 [Nili's Apartment Cup/3];Islands [Islands];1v1;Hera [Hera] [Canada] [Canada] [Vikings] [Vikings];<;Mr_Yo [Italians] [Italians] [China] [China] [Yo];(G2) [Watch VOD] [Watch VOD];Vikings;Italians;Italians;FALSE;;;;;;Islands;;
05/01/2020;18:00 UTC;[Age of Empires II];Nili's Apartment Cup 3 [Nili's Apartment Cup/3];Islands [Islands];1v1;Liereyy [Liereyy] [Austria] [Austria] [Vikings] [Vikings];<;TheViper [Italians] [Italians] [Norway] [Norway] [TheViper];(G4) [Watch VOD] [Watch VOD];Vikings;Italians;Italians;FALSE;;;;;;Islands;;
05/01/2020;15:30 UTC;[Age of Empires II];Nili's Apartment Cup 3 [Nili's Apartment Cup/3];Islands [Islands];1v1;DauT [DauT] [Serbia] [Serbia] [Koreans] [Koreans];<;Mr_Yo [Italians] [Italians] [China] [China] [Yo];(G3) [Watch VOD] [Watch VOD];Koreans;Italians;Italians;FALSE;;;;;;Islands;;
05/01/2020;13:00 UTC;[Age of Empires II];Nili's Apartment Cup 3 [Nili's Apartment Cup/3];Islands [Islands];1v1;Villese [Villese] [Finland] [Finland] [Vikings] [Vikings];<;Hera [Vikings] [Vikings] [Canada] [Canada] [Hera];(G4) [Watch VOD] [Watch VOD];Vikings;Vikings;Vikings;TRUE;;;;;;Islands;;
04/01/2020;20:30 UTC;[Age of Empires II];Nili's Apartment Cup 3 [Nili's Apartment Cup/3];Islands [Islands];1v1;DauT [DauT] [Serbia] [Serbia] [Koreans] [Koreans];<;TaToH [Italians] [Italians] [Spain] [Spain] [TaToH];(G2) [Watch VOD] [Watch VOD];Koreans;Italians;Italians;FALSE;;;;;;Islands;;
04/01/2020;15:30 UTC;[Age of Empires II];Nili's Apartment Cup 3 [Nili's Apartment Cup/3];Islands [Islands];1v1;TheMax [TheMax] [Finland] [Finland] [Vikings] [Vikings];>;Mr_Yo [Italians] [Italians] [China] [China] [Yo];(G2) [Watch VOD] [Watch VOD];Vikings;Italians;Vikings;FALSE;;;;;;Islands;;
04/01/2020;13:00 UTC;[Age of Empires II];Nili's Apartment Cup 3 [Nili's Apartment Cup/3];Islands [Islands];1v1;Antagonist [LaN] [Spain] [Spain] [Japanese] [Japanese];<;Liereyy [Vikings] [Vikings] [Austria] [Austria] [Liereyy];(G2) [Watch VOD] [Watch VOD];Japanese;Vikings;Vikings;FALSE;;;;;;Islands;;
15/12/2019;18:00 UTC;[Age of Empires II];Nili's Apartment Cup III: Qualifier [Nili's Apartment Cup/3/Qualifier];Islands [Islands];1v1;Antagonist [LaN] [Spain] [Spain] [Vikings] [Vikings];<;Villese [Vikings] [Vikings] [Finland] [Finland] [Villese];;Vikings;Vikings;Vikings;TRUE;;;;;;Islands;;
14/12/2019;;[Age of Empires II];Nili's Apartment Cup III: Qualifier [Nili's Apartment Cup/3/Qualifier];Islands [Islands];1v1;Antagonist [LaN] [Spain] [Spain] [Japanese] [Japanese];>;F1Re [Vikings] [Vikings] [Brazil] [Brazil] [F1Re];;Japanese;Vikings;Japanese;FALSE;;;;;;Islands;;
11/12/2019;18:00 UTC;[Age of Empires II];Nili's Apartment Cup III: Qualifier [Nili's Apartment Cup/3/Qualifier];Islands [Islands];1v1;Daniel [Daniel] [United States] [United States] [Japanese] [Japanese];<;Antagonist [Vikings] [Vikings] [Spain] [Spain] [LaN];;Japanese;Vikings;Vikings;FALSE;;;;;;Islands;;
06/12/2019;18:00 UTC;[Age of Empires II];Nili's Apartment Cup III: Qualifier [Nili's Apartment Cup/3/Qualifier];Islands [Islands];1v1;Jupe [Jupe] [Finland] [Finland] [Spanish] [Spanish];<;F1Re [Vikings] [Vikings] [Brazil] [Brazil] [F1Re];;Spanish;Vikings;Vikings;FALSE;;;;;;Islands;;
06/12/2019;12:00 UTC;[Age of Empires II];Nili's Apartment Cup III: Qualifier [Nili's Apartment Cup/3/Qualifier];Islands [Islands];1v1;gkt_cloud [Cloud (Taiwanese player)] [Taiwan] [Taiwan] [Vikings] [Vikings];>;Vodka_L [Italians] [Italians] [Italy] [Italy] [Vodka L];;Vikings;Italians;Vikings;FALSE;;;;;;Islands;;
09/11/2019;18:00 UTC;[Age of Empires II];DauT vs TaToH [DauT vs TaToH/1];Islands [Islands];1v1;TaToH [TaToH] [Spain] [Spain] [Lithuanians] [Lithuanians];>;DauT [Cumans] [Cumans] [Serbia] [Serbia] [DauT];(G2) [Watch VOD] [Watch VOD];Lithuanians;Cumans;Lithuanians;FALSE;;;;;;Islands;;
03/11/2019;13:00 UTC;[Age of Empires II];MbL vs Vivi (November 2019) [MbL vs Vivi/2];Islands [Islands];1v1;Vivi [Vivi] [China] [China] [Vikings] [Vikings];<;MbL [Italians] [Italians] [Norway] [Norway] [MbL];;Vikings;Italians;Italians;FALSE;;;;;;Islands;;
07/09/2019;13:00 UTC;[Age of Empires II];T90Official Showmatch - Hera vs TheMax [T90Official/Show Match/Hera vs TheMax];Islands [Islands];1v1;TheMax [TheMax] [Finland] [Finland] [Vikings] [Vikings];>;Hera [Italians] [Italians] [Canada] [Canada] [Hera];(G4) [Watch VOD] [Watch VOD];Vikings;Italians;Vikings;FALSE;;;;;;Islands;;
11/08/2019;;[Age of Empires II];Who is #2? [Who is number 2];Islands [Islands];1v1;TaToH [TaToH] [Spain] [Spain] [Italians] [Italians];>;Mr Yo [Vikings] [Vikings] [China] [China] [Yo];(G6) [Watch VOD] [Watch VOD];Italians;Vikings;Italians;FALSE;;;;;;Islands;;
10/08/2019;;[Age of Empires II];Who is #2? [Who is number 2];Islands [Islands];1v1;TaToH [TaToH] [Spain] [Spain] [Japanese] [Japanese];>;MbL [Huns] [Huns] [Norway] [Norway] [MbL];(G2) [Watch VOD] [Watch VOD];Japanese;Huns;Japanese;FALSE;;;;;;Islands;;
10/08/2019;;[Age of Empires II];Who is #2? [Who is number 2];Islands [Islands];1v1;Mr Yo [Yo] [China] [China] [Japanese] [Japanese];>;Liereyy [Malay] [Malay] [Austria] [Austria] [Liereyy];(G2) [Watch VOD] [Watch VOD];Japanese;Malay;Japanese;FALSE;;;;;;Islands;;
09/08/2019;;[Age of Empires II];Who is #2? [Who is number 2];Islands [Islands];1v1;MbL [MbL] [Norway] [Norway] [Huns] [Huns];>;Mr Yo [Vikings] [Vikings] [China] [China] [Yo];(G3) [Watch VOD] [Watch VOD];Huns;Vikings;Huns;FALSE;;;;;;Islands;;
09/08/2019;;[Age of Empires II];Who is #2? [Who is number 2];Islands [Islands];1v1;TaToH [TaToH] [Spain] [Spain] [Vikings] [Vikings];<;Mr Yo [Japanese] [Japanese] [China] [China] [Yo];(G3) [Watch VOD] [Watch VOD];Vikings;Japanese;Japanese;FALSE;;;;;;Islands;;
13/04/2019;;[Age of Empires II];Argeking Cup III: Phase 2 [Argeking Cup/3/Phase 2];Islands [Islands];1v1;Aramis [Aramis] [Argentina] [Argentina] [Malay] [Malay];<;Twigg [Japanese] [Japanese] [Argentina] [Argentina] [Twigg];(G5) [Watch VOD] [Watch VOD];Malay;Japanese;Japanese;FALSE;;;;;;Islands;;
25/03/2019;;[Age of Empires II];Argeking Cup III: Phase 2 [Argeking Cup/3/Phase 2];Islands [Islands];1v1;Aramis [Aramis] [Argentina] [Argentina] [Malay] [Malay];<;Nicov [Japanese] [Japanese] [Argentina] [Argentina] [Nicov];(G4) [Watch VOD] [Watch VOD];Malay;Japanese;Japanese;FALSE;;;;;;Islands;;
02/03/2019;;[Age of Empires II];Argeking Cup III: Phase 1 [Argeking Cup/3/Phase 1];Islands [Islands];1v1;Riverplation [Nacho AoE] [Argentina] [Argentina] [Mongols] [Mongols];<;Lotario [Japanese] [Japanese] [Argentina] [Argentina] [Lotario (page does not exist)];(G4) [Watch VOD] [Watch VOD];Mongols;Japanese;Japanese;FALSE;;;;;;Islands;;
03/01/2019;;[Age of Empires II];Mr_Yo vs Vivi [Mr Yo vs Vivi/3];Islands [Islands];1v1;Vivi [Vivi] [China] [China] [Huns] [Huns];<;Mr_Yo [Italians] [Italians] [China] [China] [Yo];(G5) [Watch VOD] [Watch VOD];Huns;Italians;Italians;FALSE;;;;;;Islands;;
07/12/2018;;[Age of Empires II];Mr_Yo vs Vivi [Mr Yo vs Vivi/2];Islands [Islands];1v1;Vivi [Vivi] [China] [China] [Malay] [Malay];<;Mr_Yo [Italians] [Italians] [China] [China] [Yo];[Watch VOD] [Watch VOD];Malay;Italians;Italians;FALSE;;;;;;Islands;;
06/06/2018;12:00 UTC;[Age of Empires II];Paladin's 1v1 Cup [Paladin's 1v1 Cup];Islands [Islands];1v1;Nicov [Nicov] [Argentina] [Argentina] [Italians] [Italians];<;Yo [Italians] [Italians] [China] [China] [Yo];[Watch VOD] [Watch VOD];Italians;Italians;Italians;TRUE;;;;;;Islands;;
05/06/2018;12:00 UTC;[Age of Empires II];Paladin's 1v1 Cup [Paladin's 1v1 Cup];Islands [Islands];1v1;Nicov [Nicov] [Argentina] [Argentina] [Vikings] [Vikings];<;yinghua [Italians] [Italians] [China] [China] [LoveCheng];[Watch VOD] [Watch VOD];Vikings;Italians;Italians;FALSE;;;;;;Islands;;
04/06/2018;12:00 UTC;[Age of Empires II];Paladin's 1v1 Cup [Paladin's 1v1 Cup];Islands [Islands];1v1;Nicov [Nicov] [Argentina] [Argentina] [Italians] [Italians];<;lyx [Italians] [Italians] [China] [China] [Lyx];[Watch VOD] [Watch VOD];Italians;Italians;Italians;TRUE;;;;;;Islands;;
03/06/2018;12:00 UTC;[Age of Empires II];Paladin's 1v1 Cup [Paladin's 1v1 Cup];Islands [Islands];1v1;Nicov [Nicov] [Argentina] [Argentina] [Italians] [Italians];>;Paladin [Italians] [Italians] [China] [China] [Paladin (player)];[Watch VOD] [Watch VOD];Italians;Italians;Italians;TRUE;;;;;;Islands;;
02/06/2018;12:00 UTC;[Age of Empires II];Paladin's 1v1 Cup [Paladin's 1v1 Cup];Islands [Islands];1v1;Paladin [Paladin (player)] [China] [China] [Italians] [Italians];<;TheMax [Koreans] [Koreans] [Finland] [Finland] [TheMax];[Watch VOD] [Watch VOD];Italians;Koreans;Koreans;FALSE;;;;;;Islands;;
01/06/2018;12:00 UTC;[Age of Empires II];Paladin's 1v1 Cup [Paladin's 1v1 Cup];Islands [Islands];1v1;lyx [Lyx] [China] [China] [Italians] [Italians];>;Nicov [Italians] [Italians] [Argentina] [Argentina] [Nicov];[Watch VOD] [Watch VOD];Italians;Italians;Italians;TRUE;;;;;;Islands;;
31/05/2018;12:00 UTC;[Age of Empires II];Paladin's 1v1 Cup [Paladin's 1v1 Cup];Islands [Islands];1v1;TheMax [TheMax] [Finland] [Finland] [Koreans] [Koreans];>;Villese [Italians] [Italians] [Finland] [Finland] [Villese];;Koreans;Italians;Koreans;FALSE;;;;;;Islands;;
30/05/2018;12:00 UTC;[Age of Empires II];Paladin's 1v1 Cup [Paladin's 1v1 Cup];Islands [Islands];1v1;Villese [Villese] [Finland] [Finland] [Italians] [Italians];<;ACCM [Italians] [Italians] [Vietnam] [Vietnam] [ACCM];[Watch VOD] [Watch VOD];Italians;Italians;Italians;TRUE;;;;;;Islands;;
12/05/2018;;[Age of Empires II];BacT vs _DauT_ [BacT vs DauT];Islands [Islands];1v1;_DauT_ [DauT] [Serbia] [Serbia] [Berbers] [Berbers];>;BacT [Malay] [Malay] [Vietnam] [Vietnam] [BacT];[Watch VOD] [Watch VOD];Berbers;Malay;Berbers;FALSE;;;;;;Islands;;
21/02/2018;02:00 UTC;[Age of Empires II];Argeking Cup II [Argeking Cup/2];Islands [Islands];1v1;M4Te [M4Te] [Argentina] [Argentina] [Vikings] [Vikings];>;JuanNNN [Vikings] [Vikings] [Argentina] [Argentina] [JuanNNN];(G3) [Watch VOD] [Watch VOD];Vikings;Vikings;Vikings;TRUE;;;;;;Islands;;
12/09/2017;16:00 UTC;[Age of Empires II];DauT vs TheViper Bo21 #2 [DauT vs TheViper/2];Islands [Islands];1v1;TheViper [TheViper] [Norway] [Norway] [Vikings] [Vikings];>;DauT [Vikings] [Vikings] [Serbia] [Serbia] [DauT];(G4) [Watch VOD] [Watch VOD];Vikings;Vikings;Vikings;TRUE;;;;;;Islands;;
26/08/2017;12:00 UTC;[Age of Empires II];Escape Gaming - Euro Cup [Escape Gaming/Euro Cup];Islands [Islands];1v1;Liereyy [Liereyy] [Austria] [Austria] [Italians] [Italians];<;TheViper [Italians] [Italians] [Norway] [Norway] [TheViper];(G2) [Watch VOD] [Watch VOD];Italians;Italians;Italians;TRUE;;;;;;Islands;;
26/08/2017;09:00 UTC;[Age of Empires II];Escape Gaming - Euro Cup [Escape Gaming/Euro Cup];Islands [Islands];1v1;Liereyy [Liereyy] [Austria] [Austria] [Italians] [Italians];<;TaToH [Italians] [Italians] [Spain] [Spain] [TaToH];(G2) [Watch VOD] [Watch VOD];Italians;Italians;Italians;TRUE;;;;;;Islands;;
02/07/2017;01:00 UTC;[Age of Empires II];Argeking Cup I [Argeking Cup/1];Islands [Islands];1v1;Twigg [Twigg] [Argentina] [Argentina] [Vikings] [Vikings];<;Nicov [Vikings] [Vikings] [Argentina] [Argentina] [Nicov];(G1) [Watch VOD] [Watch VOD];Vikings;Vikings;Vikings;TRUE;;;;;;Islands;;
25/03/2017;17:00 UTC;[Age of Empires II];Nili_AoE Showmatch - Liereyy vs TheViper [Nili AoE/Show Match/Liereyy vs TheViper];Islands [Islands];1v1;TheViper [TheViper] [Norway] [Norway] [Vikings] [Vikings];>;Liereyy [Vikings] [Vikings] [Austria] [Austria] [Liereyy];(G4) [Watch VOD] [Watch VOD];Vikings;Vikings;Vikings;TRUE;;;;;;Islands;;
30/12/2016;;[Age of Empires II];AoC Champions League 2016 [AoC Champions League/2016];Islands [Islands];1v1;F1Re [F1Re] [Brazil] [Brazil] [Vikings] [Vikings];<;TheViper [Vikings] [Vikings] [Norway] [Norway] [TheViper];[Watch VOD] [Watch VOD];Vikings;Vikings;Vikings;TRUE;;;;;;Islands;;
15/12/2016;;[Age of Empires II];AoC Champions League 2016 [AoC Champions League/2016];Islands [Islands];1v1;F1Re [F1Re] [Brazil] [Brazil] [Saracens] [Saracens];>;TheViper [Saracens] [Saracens] [Norway] [Norway] [TheViper];[Watch VOD] [Watch VOD];Saracens;Saracens;Saracens;TRUE;;;;;;Islands;;
13/12/2016;;[Age of Empires II];AoC Champions League 2016 [AoC Champions League/2016];Islands [Islands];1v1;F1Re [F1Re] [Brazil] [Brazil] [Turks] [Turks];>;TaToH [Turks] [Turks] [Spain] [Spain] [TaToH];[Watch VOD] [Watch VOD];Turks;Turks;Turks;TRUE;;;;;;Islands;;
11/12/2016;;[Age of Empires II];AoC Champions League 2016 [AoC Champions League/2016];Islands [Islands];1v1;TaToH [TaToH] [Spain] [Spain] [Byzantines] [Byzantines];>;Vinchester [Byzantines] [Byzantines] [Russia] [Russia] [Vinchester];[Watch VOD] [Watch VOD];Byzantines;Byzantines;Byzantines;TRUE;;;;;;Islands;;
09/12/2016;;[Age of Empires II];AoC Champions League 2016 [AoC Champions League/2016];Islands [Islands];1v1;TaToH [TaToH] [Spain] [Spain] [Persians] [Persians];>;TheViper [Persians] [Persians] [Norway] [Norway] [TheViper];[Watch VOD] [Watch VOD];Persians;Persians;Persians;TRUE;;;;;;Islands;;
08/12/2016;;[Age of Empires II];AoC Champions League 2016 [AoC Champions League/2016];Islands [Islands];1v1;F1Re [F1Re] [Brazil] [Brazil] [Saracens] [Saracens];>;Vinchester [Saracens] [Saracens] [Russia] [Russia] [Vinchester];[Watch VOD] [Watch VOD];Saracens;Saracens;Saracens;TRUE;;;;;;Islands;;
01/12/2016;;[Age of Empires II];AoC Champions League 2016 [AoC Champions League/2016];Islands [Islands];1v1;Vinchester [Vinchester] [Russia] [Russia] [Vikings] [Vikings];<;TheViper [Vikings] [Vikings] [Norway] [Norway] [TheViper];[Watch VOD] [Watch VOD];Vikings;Vikings;Vikings;TRUE;;;;;;Islands;;
29/10/2016;;[Age of Empires II];Clan Masters: 1v1 Mini Cup [Clan Masters/1v1 Mini Cup];Islands [Islands];1v1;dogao [Dogao] [Brazil] [Brazil] [Vikings] [Vikings];>;DauT [Vikings] [Vikings] [Serbia] [Serbia] [DauT];(G2) [Watch VOD] [Watch VOD];Vikings;Vikings;Vikings;TRUE;;;;;;Islands;;
24/10/2015;18:30 UTC;[Age of Empires II];The Empire Collective Cup: Platinum League [The Empire Collective Cup/Platinum League];Islands [Islands];1v1;RiuT [RiuT] [Brazil] [Brazil] [Vikings] [Vikings];<;TheViper [Vikings] [Vikings] [Norway] [Norway] [TheViper];[Watch VOD] [Watch VOD];Vikings;Vikings;Vikings;TRUE;;;;;;Islands;;
23/10/2015;13:00 UTC;[Age of Empires II];The Empire Collective Cup: Platinum League [The Empire Collective Cup/Platinum League];Islands [Islands];1v1;RiuT [RiuT] [Brazil] [Brazil] [Vikings] [Vikings];>;saymyname [Vikings] [Vikings] [Vietnam] [Vietnam] [Saymyname];[Watch VOD] [Watch VOD];Vikings;Vikings;Vikings;TRUE;;;;;;Islands;;
10/10/2015;08:00 UTC;[Age of Empires II];WSVG World Championship Maldives 2015 [World Series of Video Games/World Championship Maldives 2015];Islands [Islands];1v1;Lojza [Lojza] [Czechia] [Czechia] [Vikings] [Vikings];<;dogao [Vikings] [Vikings] [Brazil] [Brazil] [Dogao];[Watch VOD] [Watch VOD];Vikings;Vikings;Vikings;TRUE;;;;;;Islands;;
09/10/2015;11:00 UTC;[Age of Empires II];The Empire Collective Cup: Platinum League [The Empire Collective Cup/Platinum League];Islands [Islands];1v1;saymyname [Saymyname] [Vietnam] [Vietnam] [Vikings] [Vikings];<;8th_wonder [Vikings] [Vikings] [Latvia] [Latvia] [8th wonder];;Vikings;Vikings;Vikings;TRUE;;;;;;Islands;;
09/10/2015;07:53 UTC;[Age of Empires II];WSVG World Championship Maldives 2015 [World Series of Video Games/World Championship Maldives 2015];Islands [Islands];1v1;Yinghua [LoveCheng] [China] [China] [Vikings] [Vikings];<;Mr_Yo [Vikings] [Vikings] [China] [China] [Yo];[Watch VOD] [Watch VOD];Vikings;Vikings;Vikings;TRUE;;;;;;Islands;;
07/10/2015;09:19 UTC;[Age of Empires II];WSVG World Championship Maldives 2015 [World Series of Video Games/World Championship Maldives 2015];Islands [Islands];1v1;dogao [Dogao] [Brazil] [Brazil] [Vikings] [Vikings];>;JorDan_23 [Vikings] [Vikings] [Germany] [Germany] [JorDan AoE];[Watch VOD] [Watch VOD];Vikings;Vikings;Vikings;TRUE;;;;;;Islands;;
06/10/2015;11:55 UTC;[Age of Empires II];WSVG World Championship Maldives 2015 [World Series of Video Games/World Championship Maldives 2015];Islands [Islands];1v1;JorDan_23 [JorDan AoE] [Germany] [Germany] [Vikings] [Vikings];>;RiuT [Vikings] [Vikings] [Brazil] [Brazil] [RiuT];[Watch VOD] [Watch VOD];Vikings;Vikings;Vikings;TRUE;;;;;;Islands;;
21/09/2015;14:00 UTC;[Age of Empires II];The Empire Collective Cup: Gold League [The Empire Collective Cup/Gold League];Islands [Islands];1v1;Vinchester [Vinchester] [Russia] [Russia] [Vikings] [Vikings];>;vietnam_human [Vikings] [Vikings] [Vietnam] [Vietnam] [ACCM];[Watch VOD] [Watch VOD];Vikings;Vikings;Vikings;TRUE;;;;;;Islands;;
18/08/2015;11:00 UTC;[Age of Empires II];The Empire Collective Cup: Platinum League [The Empire Collective Cup/Platinum League];Islands [Islands];1v1;8th_wonder [8th wonder] [Latvia] [Latvia] [Vikings] [Vikings];>;Yo [Vikings] [Vikings] [China] [China] [Yo];[Watch VOD] [Watch VOD];Vikings;Vikings;Vikings;TRUE;;;;;;Islands;;
02/08/2015;20:00 UTC;[Age of Empires II];The Empire Collective Cup: Platinum League [The Empire Collective Cup/Platinum League];Islands [Islands];1v1;8th_wonder [8th wonder] [Latvia] [Latvia] [Vikings] [Vikings];>;Be1TE [Vikings] [Vikings] [Norway] [Norway] [MbL];[Watch VOD] [Watch VOD];Vikings;Vikings;Vikings;TRUE;;;;;;Islands;;
15/07/2015;11:00 UTC;[Age of Empires II];The Empire Collective Cup: Gold League [The Empire Collective Cup/Gold League];Islands [Islands];1v1;tobi [Tobi (page does not exist)] [Portugal] [Portugal] [Vikings] [Vikings];<;Vinchester [Vikings] [Vikings] [Russia] [Russia] [Vinchester];;Vikings;Vikings;Vikings;TRUE;;;;;;Islands;;
15/07/2015;;[Age of Empires II];WSVG World Championship Maldives 2015: Showdown Stage [World Series of Video Games 2015/Showdown Stage];Islands [Islands];1v1;dogao [Dogao] [Brazil] [Brazil] [Vikings] [Vikings];<;TheViper [Vikings] [Vikings] [Norway] [Norway] [TheViper];(G2) [Watch VOD] [Watch VOD];Vikings;Vikings;Vikings;TRUE;;;;;;Islands;;
11/07/2015;17:00 UTC;[Age of Empires II];WSVG World Championship Maldives 2015: Showdown Stage [World Series of Video Games 2015/Showdown Stage];Islands [Islands];1v1;WraTh [WraTh (Brazilian player)] [Brazil] [Brazil] [Vikings] [Vikings];>;JorDan_23 [Vikings] [Vikings] [Germany] [Germany] [JorDan AoE];(G2) [Watch VOD] [Watch VOD];Vikings;Vikings;Vikings;TRUE;;;;;;Islands;;
11/07/2015;15:00 UTC;[Age of Empires II];WSVG World Championship Maldives 2015: Showdown Stage [World Series of Video Games 2015/Showdown Stage];Islands [Islands];1v1;8th_wonder [8th wonder] [Latvia] [Latvia] [Vikings] [Vikings];<;Lojza [Vikings] [Vikings] [Czechia] [Czechia] [Lojza];(G2) [Watch VOD] [Watch VOD];Vikings;Vikings;Vikings;TRUE;;;;;;Islands;;
10/07/2015;14:30 UTC;[Age of Empires II];WSVG World Championship Maldives 2015: Showdown Stage [World Series of Video Games 2015/Showdown Stage];Islands [Islands];1v1;ACCM [ACCM] [Vietnam] [Vietnam] [Vikings] [Vikings];<;dogao [Vikings] [Vikings] [Brazil] [Brazil] [Dogao];(G5) [Watch VOD] [Watch VOD];Vikings;Vikings;Vikings;TRUE;;;;;;Islands;;
10/07/2015;04:30 UTC;[Age of Empires II];WSVG World Championship Maldives 2015: Showdown Stage [World Series of Video Games 2015/Showdown Stage];Islands [Islands];1v1;mentalist [Mentalist] [Canada] [Canada] [Vikings] [Vikings];<;JorDan_23 [Vikings] [Vikings] [Germany] [Germany] [JorDan AoE];(G3) [Watch VOD] [Watch VOD];Vikings;Vikings;Vikings;TRUE;;;;;;Islands;;
09/07/2015;06:00 UTC;[Age of Empires II];WSVG World Championship Maldives 2015: Showdown Stage [World Series of Video Games 2015/Showdown Stage];Islands [Islands];1v1;BacT [BacT] [Vietnam] [Vietnam] [Vikings] [Vikings];<;JorDan_23 [Vikings] [Vikings] [Germany] [Germany] [JorDan AoE];(G5) [Watch VOD] [Watch VOD];Vikings;Vikings;Vikings;TRUE;;;;;;Islands;;
15/06/2015;12:00 UTC;[Age of Empires II];WSVG World Championship Maldives 2015: Playoff Stage [World Series of Video Games 2015/Playoff Stage];Islands [Islands];1v1;IamOK [IamOK] [China] [China] [Vikings] [Vikings];<;8th_wonder [Vikings] [Vikings] [Latvia] [Latvia] [8th wonder];(G5) [Watch VOD] [Watch VOD];Vikings;Vikings;Vikings;TRUE;;;;;;Islands;;
14/06/2015;17:00 UTC;[Age of Empires II];WSVG World Championship Maldives 2015: Playoff Stage [World Series of Video Games 2015/Playoff Stage];Islands [Islands];1v1;Zuppi [Zuppi] [Finland] [Finland] [Vikings] [Vikings];<;JuanNNN [Vikings] [Vikings] [Argentina] [Argentina] [JuanNNN];(G5) [Watch VOD] [Watch VOD];Vikings;Vikings;Vikings;TRUE;;;;;;Islands;;
02/11/2014;16:00 UTC;[Age of Empires II];Top Experts League #5 Finale [Top Experts League/5];Islands [Islands];1v1;RiuT [RiuT] [Brazil] [Brazil] [Vikings] [Vikings];<;TheViper [Vikings] [Vikings] [Norway] [Norway] [TheViper];[Watch VOD] [Watch VOD];Vikings;Vikings;Vikings;TRUE;;;;;;Islands;;
31/10/2014;16:00 UTC;[Age of Empires II];Top Experts League #5 Finale [Top Experts League/5];Islands [Islands];1v1;Yo [Yo] [China] [China] [Vikings] [Vikings];<;TheViper [Vikings] [Vikings] [Norway] [Norway] [TheViper];[Watch VOD] [Watch VOD];Vikings;Vikings;Vikings;TRUE;;;;;;Islands;;
29/10/2014;15:00 UTC;[Age of Empires II];Top Experts League #5 Finale [Top Experts League/5];Islands [Islands];1v1;JorDan_23 [JorDan AoE] [Germany] [Germany] [Vikings] [Vikings];>;TheViper [Vikings] [Vikings] [Norway] [Norway] [TheViper];[Watch VOD] [Watch VOD];Vikings;Vikings;Vikings;TRUE;;;;;;Islands;;
14/09/2014;;[Age of Empires II];Top Experts League #4 [Top Experts League/4];Islands [Islands];1v1;BacT [BacT] [Vietnam] [Vietnam] [Vikings] [Vikings];>;_Raiden_ [Vikings] [Vikings] [Bosnia and Herzegovina] [Bosnia and Herzegovina] [Hasan];[Watch VOD] [Watch VOD];Vikings;Vikings;Vikings;TRUE;;;;;;Islands;;
10/09/2014;;[Age of Empires II];Top Experts League #4 [Top Experts League/4];Islands [Islands];1v1;Yo [Yo] [China] [China] [Vikings] [Vikings];>;_Raiden_ [Vikings] [Vikings] [Bosnia and Herzegovina] [Bosnia and Herzegovina] [Hasan];[Watch VOD] [Watch VOD];Vikings;Vikings;Vikings;TRUE;;;;;;Islands;;
07/09/2014;20:30 UTC;[Age of Empires II];Top Experts League #4 [Top Experts League/4];Islands [Islands];1v1;_Raiden_ [Hasan] [Bosnia and Herzegovina] [Bosnia and Herzegovina] [Vikings] [Vikings];>;slam [Vikings] [Vikings] [Canada] [Canada] [Slam];[Watch VOD] [Watch VOD];Vikings;Vikings;Vikings;TRUE;;;;;;Islands;;
17/07/2014;19:00 UTC;[Age of Empires II];Chilean Cup 2014 [Chilean Cup/2014];Islands [Islands];1v1;Aizen [Sobek] [Chile] [Chile] [Vikings] [Vikings];<;Katon [Vikings] [Vikings] [Chile] [Chile] [Katon];[Watch VOD] [Watch VOD];Vikings;Vikings;Vikings;TRUE;;;;;;Islands;;
