Date;Time;G;Tournament;Map;Mode;Opponent;;Vs. Opponent;VOD;Civ1;Civ2;Win;Mirror;Civ List;Picks;Wins;Win Rate;CDPS Score;Arabia;Total matches;191
09/09/2021;17:00 UTC;[Age of Empires II];Clown Legion League [Clown Legion League/1];MegaRandom [MegaRandom];1v1;D3rp [D3rp] [Netherlands] [Netherlands] [Persians] [Persians];<;Darknoob [Maya] [Maya] [Netherlands] [Netherlands] [Darknoob];;Persians;Maya;Maya;FALSE;;;;;;;;
07/09/2021;18:30 UTC;[Age of Empires II];Clown Legion League [Clown Legion League/1];MegaRandom [MegaRandom];1v1;D3rp [D3rp] [Netherlands] [Netherlands] [Maya] [Maya];>;DracKeN [Italians] [Italians] [Czechia] [Czechia] [DracKeN];;Maya;Italians;Maya;FALSE;;;;;;;;
02/09/2021;21:00 UTC;[Age of Empires II];Clown Legion League [Clown Legion League/1];MegaRandom [MegaRandom];1v1;The_Bloodless [The Bloodless] [United States] [United States] [Berbers] [Berbers];>;Rmcoo [Italians] [Italians] [Lithuania] [Lithuania] [Rmcoo];;Berbers;Italians;Berbers;FALSE;;;;;;;;
02/09/2021;17:00 UTC;[Age of Empires II];Empirematics: Gold Championship [Empirematics/Gold Championship];MegaRandom [MegaRandom];1v1;Kasva [Kasva] [Turkey] [Turkey] [Britons] [Britons];>;Overtaken [Maya] [Maya] [Estonia] [Estonia] [Overtaken];;Britons;Maya;Britons;FALSE;;;;;;;;
02/09/2021;14:30 UTC;[Age of Empires II];Clown Legion League [Clown Legion League/1];MegaRandom [MegaRandom];1v1;Rmcoo [Rmcoo] [Lithuania] [Lithuania] [Italians] [Italians];>;JonSlow [Spanish] [Spanish] [Israel] [Israel] [JonSlow];;Italians;Spanish;Italians;FALSE;;;;;;;;
01/09/2021;17:00 UTC;[Age of Empires II];Empirematics: Gold Championship [Empirematics/Gold Championship];MegaRandom [MegaRandom];1v1;RediRodion [Feige] [Poland] [Poland] [Saracens] [Saracens];<;Cl3m3nT [Mongols] [Mongols] [France] [France] [Cl3m3nT];;Saracens;Mongols;Mongols;FALSE;;;;;;;;
31/08/2021;16:00 UTC;[Age of Empires II];Clown Legion League [Clown Legion League/1];MegaRandom [MegaRandom];1v1;The_Bloodless [The Bloodless] [United States] [United States] [Persians] [Persians];>;D3rp [Mongols] [Mongols] [Netherlands] [Netherlands] [D3rp];;Persians;Mongols;Persians;FALSE;;;;;;;;
30/08/2021;15:00 UTC;[Age of Empires II];Clown Legion League [Clown Legion League/1];MegaRandom [MegaRandom];1v1;JonSlow [JonSlow] [Israel] [Israel] [Celts] [Celts];>;DracKeN [Italians] [Italians] [Czechia] [Czechia] [DracKeN];;Celts;Italians;Celts;FALSE;;;;;;;;
29/08/2021;18:00 UTC;[Age of Empires II];MrPlanner vs Survivalist [MrPlanner vs Survivalist];MegaRandom [MegaRandom];1v1;Survivalist [Survivalist] [Canada] [Canada] [Franks] [Franks];<;MrPlanner [Tatars] [Tatars] [Slovenia] [Slovenia] [MrPlanner];(G4) [Watch VOD] [Watch VOD];Franks;Tatars;Tatars;FALSE;;;;;;;;
26/08/2021;16:20 UTC;[Age of Empires II];Clown Legion League [Clown Legion League/1];MegaRandom [MegaRandom];1v1;The_Bloodless [The Bloodless] [United States] [United States] [Mongols] [Mongols];<;Darknoob [Indians] [Indians] [Netherlands] [Netherlands] [Darknoob];;Mongols;Indians;Indians;FALSE;;;;;;;;
26/08/2021;14:00 UTC;[Age of Empires II];Clown Legion League [Clown Legion League/1];MegaRandom [MegaRandom];1v1;D3rp [D3rp] [Netherlands] [Netherlands] [Maya] [Maya];>;Rmcoo [Mongols] [Mongols] [Lithuania] [Lithuania] [Rmcoo];;Maya;Mongols;Maya;FALSE;;;;;;;;
26/08/2021;14:00 UTC;[Age of Empires II];Empirematics: Gold Championship [Empirematics/Gold Championship];MegaRandom [MegaRandom];1v1;BacT [BacT] [Vietnam] [Vietnam] [Cumans] [Cumans];>;Dr.Kozmonot [Burgundians] [Burgundians] [Turkey] [Turkey] [Dr.Kozmonot];;Cumans;Burgundians;Cumans;FALSE;;;;;;;;
25/08/2021;21:00 UTC;[Age of Empires II];Clown Legion League [Clown Legion League/1];MegaRandom [MegaRandom];1v1;JonSlow [JonSlow] [Israel] [Israel] [Mongols] [Mongols];<;Darknoob [Franks] [Franks] [Netherlands] [Netherlands] [Darknoob];;Mongols;Franks;Franks;FALSE;;;;;;;;
25/08/2021;17:00 UTC;[Age of Empires II];Empirematics: Gold Championship [Empirematics/Gold Championship];MegaRandom [MegaRandom];1v1;Nahuel05_ [Nahuel05] [Argentina] [Argentina] [Mongols] [Mongols];<;Overtaken [Britons] [Britons] [Estonia] [Estonia] [Overtaken];;Mongols;Britons;Britons;FALSE;;;;;;;;
25/08/2021;16:00 UTC;[Age of Empires II];Clown Legion League [Clown Legion League/1];MegaRandom [MegaRandom];1v1;DracKeN [DracKeN] [Czechia] [Czechia] [Italians] [Italians];>;Rmcoo [Mongols] [Mongols] [Lithuania] [Lithuania] [Rmcoo];;Italians;Mongols;Italians;FALSE;;;;;;;;
24/08/2021;18:15 UTC;[Age of Empires II];Empirematics: Gold Championship [Empirematics/Gold Championship];MegaRandom [MegaRandom];1v1;RediRodion [Feige] [Poland] [Poland] [Saracens] [Saracens];>;Eli [Franks] [Franks] [United States] [United States] [Eli];;Saracens;Franks;Saracens;FALSE;;;;;;;;
24/08/2021;15:45 UTC;[Age of Empires II];Empirematics: Gold Championship [Empirematics/Gold Championship];MegaRandom [MegaRandom];1v1;Dark [Dark] [Russia] [Russia] [Malay] [Malay];>;BadBoy [Mongols] [Mongols] [Vietnam] [Vietnam] [BadBoy];;Malay;Mongols;Malay;FALSE;;;;;;;;
21/08/2021;09:00 UTC;[Age of Empires II];Helichaos Showmatch - Capoch vs F1Re [Capoch vs F1Re];MegaRandom [MegaRandom];1v1;F1Re [F1Re] [Brazil] [Brazil] [Berbers] [Berbers];<;Capoch [Britons] [Britons] [Argentina] [Argentina] [Capoch];;Berbers;Britons;Britons;FALSE;;;;;;;;
19/08/2021;20:00 UTC;[Age of Empires II];Empirematics: Gold Championship [Empirematics/Gold Championship];MegaRandom [MegaRandom];1v1;Lucky_Rox [Lucky Rox] [Argentina] [Argentina] [Persians] [Persians];<;Cl3m3nT [Japanese] [Japanese] [France] [France] [Cl3m3nT];;Persians;Japanese;Japanese;FALSE;;;;;;;;
19/08/2021;18:00 UTC;[Age of Empires II];Empirematics: Gold Championship [Empirematics/Gold Championship];MegaRandom [MegaRandom];1v1;Lavie_Head [Lavie Head] [Belarus] [Belarus] [Ethiopians] [Ethiopians];>;Mocoforte [Mongols] [Mongols] [Brazil] [Brazil] [Mocoforte (page does not exist)];;Ethiopians;Mongols;Ethiopians;FALSE;;;;;;;;
17/08/2021;04:00 UTC;[Age of Empires II];Empirematics: Gold Championship [Empirematics/Gold Championship];MegaRandom [MegaRandom];1v1;Noisick [Noisick] [Chile] [Chile] [Mongols] [Mongols];<;ACCM [Berbers] [Berbers] [Vietnam] [Vietnam] [ACCM];;Mongols;Berbers;Berbers;FALSE;;;;;;;;
16/08/2021;12:45 UTC;[Age of Empires II];Shikari League [Shikari League];MegaRandom [MegaRandom];1v1;aoe2hostage [Aoe2hostage (page does not exist)] [United States] [United States] [Ethiopians] [Ethiopians];<;VF/DW [Lithuanians] [Lithuanians] [Argentina] [Argentina] [VF/DW (page does not exist)];;Ethiopians;Lithuanians;Lithuanians;FALSE;;;;;;;;
15/08/2021;14:30 UTC;[Age of Empires II];Shikari League [Shikari League];MegaRandom [MegaRandom];1v1;King_Boo [King Boo] [United Kingdom] [United Kingdom] [Franks] [Franks];>;The_Dragonstar [Turks] [Turks] [India] [India] [The Dragonstar];;Franks;Turks;Franks;FALSE;;;;;;;;
15/08/2021;14:00 UTC;[Age of Empires II];Empirematics: Gold Championship [Empirematics/Gold Championship];MegaRandom [MegaRandom];1v1;RediRodion [Feige] [Poland] [Poland] [Britons] [Britons];>;The Punisher [Poles] [Poles] [Turkey] [Turkey] [The Punisher (page does not exist)];;Britons;Poles;Britons;FALSE;;;;;;;;
15/08/2021;13:00 UTC;[Age of Empires II];Shikari League [Shikari League];MegaRandom [MegaRandom];1v1;VF/DW [VF/DW (page does not exist)] [Argentina] [Argentina] [Turks] [Turks];<;The_Dragonstar [Britons] [Britons] [India] [India] [The Dragonstar];;Turks;Britons;Britons;FALSE;;;;;;;;
14/08/2021;16:30 UTC;[Age of Empires II];Empirematics: Gold Championship [Empirematics/Gold Championship];MegaRandom [MegaRandom];1v1;dataidiot [Dataidiot (page does not exist)] [Brazil] [Brazil] [Indians] [Indians];<;Eli [Berbers] [Berbers] [United States] [United States] [Eli];;Indians;Berbers;Berbers;FALSE;;;;;;;;
13/08/2021;22:15 UTC;[Age of Empires II];Shikari League [Shikari League];MegaRandom [MegaRandom];1v1;VF/DW [VF/DW (page does not exist)] [Argentina] [Argentina] [Goths] [Goths];>;Lucas Ducas [Celts] [Celts] [United States] [United States] [Lucas Ducas (page does not exist)];;Goths;Celts;Goths;FALSE;;;;;;;;
13/08/2021;19:00 UTC;[Age of Empires II];Shikari League [Shikari League];MegaRandom [MegaRandom];1v1;aoe2hostage [Aoe2hostage (page does not exist)] [United States] [United States] [Turks] [Turks];<;King_Boo [Poles] [Poles] [United Kingdom] [United Kingdom] [King Boo];;Turks;Poles;Poles;FALSE;;;;;;;;
13/08/2021;18:00 UTC;[Age of Empires II];Shikari League [Shikari League];MegaRandom [MegaRandom];1v1;aoe2hostage [Aoe2hostage (page does not exist)] [United States] [United States] [Maya] [Maya];>;JohnNash [Malians] [Malians] [Pakistan] [Pakistan] [JohnNash (page does not exist)];;Maya;Malians;Maya;FALSE;;;;;;;;
13/08/2021;09:00 UTC;[Age of Empires II];Empirematics: Gold Championship [Empirematics/Gold Championship];MegaRandom [MegaRandom];1v1;SongSong [SongSong] [Vietnam] [Vietnam] [Lithuanians] [Lithuanians];>;TheMole_ [Malians] [Malians] [France] [France] [TheMole (page does not exist)];;Lithuanians;Malians;Lithuanians;FALSE;;;;;;;;
15/07/2021;12:00 UTC;[Age of Empires II];Villese vs Zuppi [Villese vs Zuppi];MegaRandom [MegaRandom];1v1;Zuppi [Zuppi] [Finland] [Finland] [Goths] [Goths];<;Villese [Lithuanians] [Lithuanians] [Finland] [Finland] [Villese];;Goths;Lithuanians;Lithuanians;FALSE;;;;;;;;
19/05/2021;13:30 UTC;[Age of Empires II];Good Old Times Cup [Good Old Times Cup];MegaRandom [MegaRandom];1v1;ACCM [ACCM] [Vietnam] [Vietnam] [Maya] [Maya];>;DauT [Mongols] [Mongols] [Serbia] [Serbia] [DauT];;Maya;Mongols;Maya;FALSE;;;;;;;;
09/05/2021;18:30 UTC;[Age of Empires II];French Women's Tournament [French Women's Tournament];MegaRandom [MegaRandom];1v1;Kougrialka [Kougrialka] [France] [France] [Japanese] [Japanese];>;daehiise [Malians] [Malians] [Switzerland] [Switzerland] [Daehiise];;Japanese;Malians;Japanese;FALSE;;;;;;;;
03/05/2021;18:00 UTC;[Age of Empires II];French Women's Tournament [French Women's Tournament];MegaRandom [MegaRandom];1v1;Aixela38 [Aixela38 (page does not exist)] [France] [France] [Persians] [Persians];>;Nathapowa [Lithuanians] [Lithuanians] [Switzerland] [Switzerland] [Nathapowa (page does not exist)];;Persians;Lithuanians;Persians;FALSE;;;;;;;;
30/04/2021;18:30 UTC;[Age of Empires II];French Women's Tournament [French Women's Tournament];MegaRandom [MegaRandom];1v1;Synfoni06 [Synfoni06 (page does not exist)] [France] [France] [Slavs] [Slavs];<;Aixela38 [Persians] [Persians] [France] [France] [Aixela38 (page does not exist)];;Slavs;Persians;Persians;FALSE;;;;;;;;
26/04/2021;16:00 UTC;[Age of Empires II];Good Old Times Cup [Good Old Times Cup];MegaRandom [MegaRandom];1v1;DauT [DauT] [Serbia] [Serbia] [Mongols] [Mongols];<;BruH [Maya] [Maya] [Brazil] [Brazil] [BruH];;Mongols;Maya;Maya;FALSE;;;;;;;;
25/04/2021;18:30 UTC;[Age of Empires II];French Women's Tournament [French Women's Tournament];MegaRandom [MegaRandom];1v1;Aixela38 [Aixela38 (page does not exist)] [France] [France] [Japanese] [Japanese];<;daehiise [Mongols] [Mongols] [Switzerland] [Switzerland] [Daehiise];;Japanese;Mongols;Mongols;FALSE;;;;;;;;
24/04/2021;11:00 UTC;[Age of Empires II];Lavie Head vs Ted [Lavie Head vs Ted];MegaRandom [MegaRandom];1v1;Ted [Ted (page does not exist)] [United Kingdom] [United Kingdom] [Maya] [Maya];>;Lavie Head [Persians] [Persians] [Belarus] [Belarus] [Lavie Head];(G6) [Watch VOD] [Watch VOD];Maya;Persians;Maya;FALSE;;;;;;;;
23/04/2021;16:00 UTC;[Age of Empires II];Pablito_AOE Showmatch - Capoch vs Sitaux [Capoch vs Sitaux];MegaRandom [MegaRandom];1v1;Sitaux [Sitaux] [France] [France] [Burgundians] [Burgundians];>;Capoch [Teutons] [Teutons] [Argentina] [Argentina] [Capoch];;Burgundians;Teutons;Burgundians;FALSE;;;;;;;;
23/04/2021;14:00 UTC;[Age of Empires II];Good Old Times Cup [Good Old Times Cup];MegaRandom [MegaRandom];1v1;BacT [BacT] [Vietnam] [Vietnam] [Mongols] [Mongols];<;BruH [Maya] [Maya] [Brazil] [Brazil] [BruH];;Mongols;Maya;Maya;FALSE;;;;;;;;
22/04/2021;11:30 UTC;[Age of Empires II];grathwrang Showmatch - JorDan_AoE vs Villese [Grathwrang/Showmatch/JorDan AoE vs Villese];MegaRandom [MegaRandom];1v1;Villese [Villese] [Finland] [Finland] [Berbers] [Berbers];>;JorDan_AoE [Mongols] [Mongols] [Germany] [Germany] [JorDan AoE];(G3) [Watch VOD] [Watch VOD];Berbers;Mongols;Berbers;FALSE;;;;;;;;
10/04/2021;20:55 UTC;[Age of Empires II];ObaTheGreatt Showmatch - bruh vs GoKu [Bruh vs GoKu];MegaRandom [MegaRandom];1v1;GoKu [GoKu] [Brazil] [Brazil] [Britons] [Britons];<;bruh [Maya] [Maya] [Brazil] [Brazil] [BruH];(G6) [Watch VOD] [Watch VOD];Britons;Maya;Maya;FALSE;;;;;;;;
06/04/2021;14:00 UTC;[Age of Empires II];Good Old Times Cup [Good Old Times Cup];MegaRandom [MegaRandom];1v1;LaaaaaN [LaN] [Spain] [Spain] [Maya] [Maya];<;saymyname [Maya] [Maya] [Vietnam] [Vietnam] [Saymyname];;Maya;Maya;Maya;TRUE;;;;;;;;
03/04/2021;07:30 UTC;[Age of Empires II];grathwrang Showmatch - BacT vs slam [Grathwrang/Showmatch/BacT vs slam];MegaRandom [MegaRandom];1v1;slam [Slam] [Canada] [Canada] [Maya] [Maya];>;BacT [Mongols] [Mongols] [Vietnam] [Vietnam] [BacT];(G3) [Watch VOD] [Watch VOD];Maya;Mongols;Maya;FALSE;;;;;;;;
31/03/2021;14:00 UTC;[Age of Empires II];Good Old Times Cup [Good Old Times Cup];MegaRandom [MegaRandom];1v1;Kasva [Kasva] [Turkey] [Turkey] [Maya] [Maya];<;ACCM [Maya] [Maya] [Vietnam] [Vietnam] [ACCM];;Maya;Maya;Maya;TRUE;;;;;;;;
31/03/2021;12:00 UTC;[Age of Empires II];Good Old Times Cup [Good Old Times Cup];MegaRandom [MegaRandom];1v1;SamayanKay [BlinG] [United Kingdom] [United Kingdom] [Maya] [Maya];<;BacT [Maya] [Maya] [Vietnam] [Vietnam] [BacT];;Maya;Maya;Maya;TRUE;;;;;;;;
30/03/2021;03:00 UTC;[Age of Empires II];Good Old Times Cup [Good Old Times Cup];MegaRandom [MegaRandom];1v1;The_Dragonstar [The Dragonstar] [India] [India] [Maya] [Maya];>;BruH [Maya] [Maya] [Brazil] [Brazil] [BruH];;Maya;Maya;Maya;TRUE;;;;;;;;
14/03/2021;22:20 UTC;[Age of Empires II];Queen's Clash: Gold League [Queen's Clash/1/Gold League];MegaRandom [MegaRandom];1v1;Ofelia [OfeliaAoE] [Spain] [Spain] [Persians] [Persians];>;ashleylynn [Lithuanians] [Lithuanians] [United States] [United States] [Ashleylynn];;Persians;Lithuanians;Persians;FALSE;;;;;;;;
14/03/2021;17:30 UTC;[Age of Empires II];Queen's Clash: Silver League [Queen's Clash/1/Silver League];MegaRandom [MegaRandom];1v1;Flor_13 [Flor 13 (page does not exist)] [Argentina] [Argentina] [Saracens] [Saracens];<;Chipmunk [Inca] [Inca] [Taiwan] [Taiwan] [Chipmunk (page does not exist)];;Saracens;Inca;Inca;FALSE;;;;;;;;
14/03/2021;14:00 UTC;[Age of Empires II];Queen's Clash: Silver League [Queen's Clash/1/Silver League];MegaRandom [MegaRandom];1v1;Chipmunk [Chipmunk (page does not exist)] [Taiwan] [Taiwan] [Chinese] [Chinese];<;Tileä [Berbers] [Berbers] [New Zealand] [New Zealand] [Tileä];;Chinese;Berbers;Berbers;FALSE;;;;;;;;
28/02/2021;18:00 UTC;[Age of Empires II];Gabi vs Lavie_Head [Gabi vs Lavie Head];MegaRandom [MegaRandom];1v1;Lavie_Head [Lavie Head] [Belarus] [Belarus] [Turks] [Turks];<;Gabi [Spanish] [Spanish] [Brazil] [Brazil] [Gabi];;Turks;Spanish;Spanish;FALSE;;;;;;;;
13/02/2021;20:00 UTC;[Age of Empires II];OGN_EMPIRES Showmatch - PROject_Belgium vs Sitaux [PROject Belgium vs Sitaux/2];MegaRandom [MegaRandom];1v1;Sitaux [Sitaux] [France] [France] [Berbers] [Berbers];<;PROject_Belgium [Japanese] [Japanese] [Belgium] [Belgium] [PROject Belgium];(G7) [Watch VOD] [Watch VOD];Berbers;Japanese;Japanese;FALSE;;;;;;;;
09/02/2021;13:00 UTC;[Age of Empires II];DauT vs Vivi [DauT vs Vivi/2];MegaRandom [MegaRandom];1v1;Vivi [Vivi] [China] [China] [Malay] [Malay];<;DauT [Malay] [Malay] [Serbia] [Serbia] [DauT];;Malay;Malay;Malay;TRUE;;;;;;;;
30/01/2021;20:00 UTC;[Age of Empires II];OGN_EMPIRES Showmatch - PROject_Belgium vs Sitaux [PROject Belgium vs Sitaux/1];MegaRandom [MegaRandom];1v1;Sitaux [Sitaux] [France] [France] [Berbers] [Berbers];<;PROject_Belgium [Japanese] [Japanese] [Belgium] [Belgium] [PROject Belgium];(G7) [Watch VOD] [Watch VOD];Berbers;Japanese;Japanese;FALSE;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
