Date;Time;G;Tournament;Map;Mode;Opponent;;Vs. Opponent;VOD;Civ1;Civ2;Win;Mirror;Civ List;Picks;Wins;Win Rate;CDPS Score;Arabia;Total matches;492
11/12/2025;17:35 UTC;[Age of Empires II];King of the Desert VI [King of the Desert/6];Arabia [Arabia];1v1;Lewis [Lewis] [United Kingdom] [United Kingdom] [Japanese] [Japanese];>;Hera [Inca] [Inca] [Canada] [Canada] [Hera];(G3) [Watch VOD] [Watch VOD];Japanese;Inca;Japanese;FALSE;;;;;;;;
11/12/2025;17:35 UTC;[Age of Empires II];King of the Desert VI [King of the Desert/6];Arabia [Arabia];1v1;Lewis [Lewis] [United Kingdom] [United Kingdom] [Burgundians] [Burgundians];<;Hera [Armenians] [Armenians] [Canada] [Canada] [Hera];(G2) [Watch VOD] [Watch VOD];Burgundians;Armenians;Armenians;FALSE;;;;;;;;
11/12/2025;17:35 UTC;[Age of Empires II];King of the Desert VI [King of the Desert/6];Arabia [Arabia];1v1;Lewis [Lewis] [United Kingdom] [United Kingdom] [Vietnamese] [Vietnamese];<;Hera [Vietnamese] [Vietnamese] [Canada] [Canada] [Hera];(G1) [Watch VOD] [Watch VOD];Vietnamese;Vietnamese;Vietnamese;TRUE;;;;;;;;
11/12/2025;16:00 UTC;[Age of Empires II];King of the Desert VI [King of the Desert/6];Arabia [Arabia];1v1;chart [Chart] [Japan] [Japan] [Chinese] [Chinese];<;Nicov [Wei] [Wei] [Argentina] [Argentina] [Nicov];(G3) [Watch VOD] [Watch VOD];Chinese;Wei;Wei;FALSE;;;;;;;;
11/12/2025;16:00 UTC;[Age of Empires II];King of the Desert VI [King of the Desert/6];Arabia [Arabia];1v1;chart [Chart] [Japan] [Japan] [Vikings] [Vikings];<;Nicov [Gurjaras] [Gurjaras] [Argentina] [Argentina] [Nicov];(G2) [Watch VOD] [Watch VOD];Vikings;Gurjaras;Gurjaras;FALSE;;;;;;;;
11/12/2025;16:00 UTC;[Age of Empires II];King of the Desert VI [King of the Desert/6];Arabia [Arabia];1v1;chart [Chart] [Japan] [Japan] [Romans] [Romans];<;Nicov [Burgundians] [Burgundians] [Argentina] [Argentina] [Nicov];(G1) [Watch VOD] [Watch VOD];Romans;Burgundians;Burgundians;FALSE;;;;;;;;
10/12/2025;18:30 UTC;[Age of Empires II];King of the Desert VI [King of the Desert/6];Arabia [Arabia];1v1;Lucho [Lucho] [Argentina] [Argentina] [Magyars] [Magyars];>;FreakinAndy [Georgians] [Georgians] [Austria] [Austria] [FreakinAndy];(G5) [Watch VOD] [Watch VOD];Magyars;Georgians;Magyars;FALSE;;;;;;;;
10/12/2025;18:30 UTC;[Age of Empires II];King of the Desert VI [King of the Desert/6];Arabia [Arabia];1v1;Lucho [Lucho] [Argentina] [Argentina] [Romans] [Romans];>;FreakinAndy [Byzantines] [Byzantines] [Austria] [Austria] [FreakinAndy];(G4) [Watch VOD] [Watch VOD];Romans;Byzantines;Romans;FALSE;;;;;;;;
10/12/2025;18:30 UTC;[Age of Empires II];King of the Desert VI [King of the Desert/6];Arabia [Arabia];1v1;Lucho [Lucho] [Argentina] [Argentina] [Portuguese] [Portuguese];>;FreakinAndy [Chinese] [Chinese] [Austria] [Austria] [FreakinAndy];(G3) [Watch VOD] [Watch VOD];Portuguese;Chinese;Portuguese;FALSE;;;;;;;;
10/12/2025;18:30 UTC;[Age of Empires II];King of the Desert VI [King of the Desert/6];Arabia [Arabia];1v1;Lucho [Lucho] [Argentina] [Argentina] [Chinese] [Chinese];<;FreakinAndy [Inca] [Inca] [Austria] [Austria] [FreakinAndy];(G2) [Watch VOD] [Watch VOD];Chinese;Inca;Inca;FALSE;;;;;;;;
10/12/2025;18:30 UTC;[Age of Empires II];King of the Desert VI [King of the Desert/6];Arabia [Arabia];1v1;Lucho [Lucho] [Argentina] [Argentina] [Persians] [Persians];<;FreakinAndy [Wei] [Wei] [Austria] [Austria] [FreakinAndy];(G1) [Watch VOD] [Watch VOD];Persians;Wei;Wei;FALSE;;;;;;;;
10/12/2025;16:00 UTC;[Age of Empires II];King of the Desert VI [King of the Desert/6];Arabia [Arabia];1v1;StonePleaseAoE [StonePleaseAoE] [Germany] [Germany] [Khmer] [Khmer];<;Yo [Maya] [Maya] [China] [China] [Yo];(G4) [Watch VOD] [Watch VOD];Khmer;Maya;Maya;FALSE;;;;;;;;
10/12/2025;16:00 UTC;[Age of Empires II];King of the Desert VI [King of the Desert/6];Arabia [Arabia];1v1;StonePleaseAoE [StonePleaseAoE] [Germany] [Germany] [Wu] [Wu];<;Yo [Malians] [Malians] [China] [China] [Yo];(G3) [Watch VOD] [Watch VOD];Wu;Malians;Malians;FALSE;;;;;;;;
10/12/2025;16:00 UTC;[Age of Empires II];King of the Desert VI [King of the Desert/6];Arabia [Arabia];1v1;StonePleaseAoE [StonePleaseAoE] [Germany] [Germany] [Malay] [Malay];>;Yo [Magyars] [Magyars] [China] [China] [Yo];(G2) [Watch VOD] [Watch VOD];Malay;Magyars;Malay;FALSE;;;;;;;;
10/12/2025;16:00 UTC;[Age of Empires II];King of the Desert VI [King of the Desert/6];Arabia [Arabia];1v1;StonePleaseAoE [StonePleaseAoE] [Germany] [Germany] [Vikings] [Vikings];<;Yo [Franks] [Franks] [China] [China] [Yo];(G1) [Watch VOD] [Watch VOD];Vikings;Franks;Franks;FALSE;;;;;;;;
09/12/2025;17:25 UTC;[Age of Empires II];King of the Desert VI [King of the Desert/6];Arabia [Arabia];1v1;Daniel [Daniel] [United States] [United States] [Wei] [Wei];<;Barles [Chinese] [Chinese] [Poland] [Poland] [Barles];(G4) [Watch VOD] [Watch VOD];Wei;Chinese;Chinese;FALSE;;;;;;;;
09/12/2025;17:25 UTC;[Age of Empires II];King of the Desert VI [King of the Desert/6];Arabia [Arabia];1v1;Daniel [Daniel] [United States] [United States] [Chinese] [Chinese];>;Barles [Vikings] [Vikings] [Poland] [Poland] [Barles];(G3) [Watch VOD] [Watch VOD];Chinese;Vikings;Chinese;FALSE;;;;;;;;
09/12/2025;17:25 UTC;[Age of Empires II];King of the Desert VI [King of the Desert/6];Arabia [Arabia];1v1;Daniel [Daniel] [United States] [United States] [Vietnamese] [Vietnamese];<;Barles [Inca] [Inca] [Poland] [Poland] [Barles];(G2) [Watch VOD] [Watch VOD];Vietnamese;Inca;Inca;FALSE;;;;;;;;
09/12/2025;17:25 UTC;[Age of Empires II];King of the Desert VI [King of the Desert/6];Arabia [Arabia];1v1;Daniel [Daniel] [United States] [United States] [Hindustanis] [Hindustanis];<;Barles [Wu] [Wu] [Poland] [Poland] [Barles];(G1) [Watch VOD] [Watch VOD];Hindustanis;Wu;Wu;FALSE;;;;;;;;
09/12/2025;16:00 UTC;[Age of Empires II];King of the Desert VI [King of the Desert/6];Arabia [Arabia];1v1;Villese [Villese] [Finland] [Finland] [Bohemians] [Bohemians];<;ACCM [Wei] [Wei] [Vietnam] [Vietnam] [ACCM];(G3) [Watch VOD] [Watch VOD];Bohemians;Wei;Wei;FALSE;;;;;;;;
09/12/2025;16:00 UTC;[Age of Empires II];King of the Desert VI [King of the Desert/6];Arabia [Arabia];1v1;Villese [Villese] [Finland] [Finland] [Vietnamese] [Vietnamese];<;ACCM [Aztecs] [Aztecs] [Vietnam] [Vietnam] [ACCM];(G2) [Watch VOD] [Watch VOD];Vietnamese;Aztecs;Aztecs;FALSE;;;;;;;;
09/12/2025;16:00 UTC;[Age of Empires II];King of the Desert VI [King of the Desert/6];Arabia [Arabia];1v1;Villese [Villese] [Finland] [Finland] [Romans] [Romans];<;ACCM [Inca] [Inca] [Vietnam] [Vietnam] [ACCM];(G1) [Watch VOD] [Watch VOD];Romans;Inca;Inca;FALSE;;;;;;;;
08/12/2025;17:00 UTC;[Age of Empires II];Torneo Nacional Español 2025 [Torneo Nacional Español/2025];Arabia [Arabia];1v1;Tomate [Tomate] [Spain] [Spain] [Vietnamese] [Vietnamese];>;m0re [Khmer] [Khmer] [Spain] [Spain] [M0re];(G3) [Watch VOD] [Watch VOD];Vietnamese;Khmer;Vietnamese;FALSE;;;;;;;;
07/12/2025;19:45 UTC;[Age of Empires II];King of the Desert VI [King of the Desert/6];Arabia [Arabia];1v1;Kingstone [KingstoNe] [Mexico] [Mexico] [Byzantines] [Byzantines];<;Liereyy [Tatars] [Tatars] [Austria] [Austria] [Liereyy];(G3) [Watch VOD] [Watch VOD];Byzantines;Tatars;Tatars;FALSE;;;;;;;;
07/12/2025;19:45 UTC;[Age of Empires II];King of the Desert VI [King of the Desert/6];Arabia [Arabia];1v1;Kingstone [KingstoNe] [Mexico] [Mexico] [Georgians] [Georgians];<;Liereyy [Vietnamese] [Vietnamese] [Austria] [Austria] [Liereyy];(G2) [Watch VOD] [Watch VOD];Georgians;Vietnamese;Vietnamese;FALSE;;;;;;;;
07/12/2025;19:45 UTC;[Age of Empires II];King of the Desert VI [King of the Desert/6];Arabia [Arabia];1v1;Kingstone [KingstoNe] [Mexico] [Mexico] [Gurjaras] [Gurjaras];<;Liereyy [Portuguese] [Portuguese] [Austria] [Austria] [Liereyy];(G1) [Watch VOD] [Watch VOD];Gurjaras;Portuguese;Portuguese;FALSE;;;;;;;;
07/12/2025;17:45 UTC;[Age of Empires II];King of the Desert VI [King of the Desert/6];Arabia [Arabia];1v1;Ciskhan [Ciskhan] [France] [France] [Georgians] [Georgians];<;MbL [Japanese] [Japanese] [Norway] [Norway] [MbL];(G3) [Watch VOD] [Watch VOD];Georgians;Japanese;Japanese;FALSE;;;;;;;;
07/12/2025;17:45 UTC;[Age of Empires II];King of the Desert VI [King of the Desert/6];Arabia [Arabia];1v1;Ciskhan [Ciskhan] [France] [France] [Hindustanis] [Hindustanis];<;MbL [Vikings] [Vikings] [Norway] [Norway] [MbL];(G2) [Watch VOD] [Watch VOD];Hindustanis;Vikings;Vikings;FALSE;;;;;;;;
07/12/2025;17:45 UTC;[Age of Empires II];King of the Desert VI [King of the Desert/6];Arabia [Arabia];1v1;Ciskhan [Ciskhan] [France] [France] [Magyars] [Magyars];<;MbL [Gurjaras] [Gurjaras] [Norway] [Norway] [MbL];(G1) [Watch VOD] [Watch VOD];Magyars;Gurjaras;Gurjaras;FALSE;;;;;;;;
07/12/2025;16:00 UTC;[Age of Empires II];King of the Desert VI [King of the Desert/6];Arabia [Arabia];1v1;iBUYPOWER [IBUYPOWER] [China] [China] [Koreans] [Koreans];<;TaToH [Slavs] [Slavs] [Spain] [Spain] [TaToH];(G3) [Watch VOD] [Watch VOD];Koreans;Slavs;Slavs;FALSE;;;;;;;;
07/12/2025;16:00 UTC;[Age of Empires II];King of the Desert VI [King of the Desert/6];Arabia [Arabia];1v1;iBUYPOWER [IBUYPOWER] [China] [China] [Georgians] [Georgians];<;TaToH [Romans] [Romans] [Spain] [Spain] [TaToH];(G2) [Watch VOD] [Watch VOD];Georgians;Romans;Romans;FALSE;;;;;;;;
07/12/2025;16:00 UTC;[Age of Empires II];King of the Desert VI [King of the Desert/6];Arabia [Arabia];1v1;iBUYPOWER [IBUYPOWER] [China] [China] [Byzantines] [Byzantines];<;TaToH [Celts] [Celts] [Spain] [Spain] [TaToH];(G1) [Watch VOD] [Watch VOD];Byzantines;Celts;Celts;FALSE;;;;;;;;
07/12/2025;10:00 UTC;[Age of Empires II];Torneo Nacional Español 2025 [Torneo Nacional Español/2025];Arabia [Arabia];1v1;12Tirador [12Tirador] [Spain] [Spain] [Jurchens] [Jurchens];>;PoXoLo [Khmer] [Khmer] [Spain] [Spain] [PoXoLo];(G2) [Watch VOD] [Watch VOD];Jurchens;Khmer;Jurchens;FALSE;;;;;;;;
06/12/2025;19:00 UTC;[Age of Empires II];King of the Desert VI [King of the Desert/6];Arabia [Arabia];1v1;Capoch [Capoch] [Argentina] [Argentina] [Huns] [Huns];<;Sitaux [Lithuanians] [Lithuanians] [France] [France] [Sitaux];(G3) [Watch VOD] [Watch VOD];Huns;Lithuanians;Lithuanians;FALSE;;;;;;;;
06/12/2025;19:00 UTC;[Age of Empires II];King of the Desert VI [King of the Desert/6];Arabia [Arabia];1v1;Capoch [Capoch] [Argentina] [Argentina] [Malians] [Malians];<;Sitaux [Vietnamese] [Vietnamese] [France] [France] [Sitaux];(G2) [Watch VOD] [Watch VOD];Malians;Vietnamese;Vietnamese;FALSE;;;;;;;;
06/12/2025;19:00 UTC;[Age of Empires II];King of the Desert VI [King of the Desert/6];Arabia [Arabia];1v1;Capoch [Capoch] [Argentina] [Argentina] [Persians] [Persians];<;Sitaux [Wu] [Wu] [France] [France] [Sitaux];(G1) [Watch VOD] [Watch VOD];Persians;Wu;Wu;FALSE;;;;;;;;
06/12/2025;17:25 UTC;[Age of Empires II];King of the Desert VI [King of the Desert/6];Arabia [Arabia];1v1;classicpro [Classicpro] [Ukraine] [Ukraine] [Khmer] [Khmer];<;TheViper [Huns] [Huns] [Norway] [Norway] [TheViper];(G3) [Watch VOD] [Watch VOD];Khmer;Huns;Huns;FALSE;;;;;;;;
06/12/2025;17:25 UTC;[Age of Empires II];King of the Desert VI [King of the Desert/6];Arabia [Arabia];1v1;classicpro [Classicpro] [Ukraine] [Ukraine] [Shu] [Shu];<;TheViper [Hindustanis] [Hindustanis] [Norway] [Norway] [TheViper];(G2) [Watch VOD] [Watch VOD];Shu;Hindustanis;Hindustanis;FALSE;;;;;;;;
06/12/2025;17:25 UTC;[Age of Empires II];King of the Desert VI [King of the Desert/6];Arabia [Arabia];1v1;classicpro [Classicpro] [Ukraine] [Ukraine] [Koreans] [Koreans];<;TheViper [Japanese] [Japanese] [Norway] [Norway] [TheViper];(G1) [Watch VOD] [Watch VOD];Koreans;Japanese;Japanese;FALSE;;;;;;;;
06/12/2025;16:00 UTC;[Age of Empires II];King of the Desert VI [King of the Desert/6];Arabia [Arabia];1v1;Youpudding [Youpudding] [Taiwan] [Taiwan] [Wei] [Wei];<;Sebastian [Vikings] [Vikings] [Uruguay] [Uruguay] [Sebastian];(G3) [Watch VOD] [Watch VOD];Wei;Vikings;Vikings;FALSE;;;;;;;;
06/12/2025;16:00 UTC;[Age of Empires II];King of the Desert VI [King of the Desert/6];Arabia [Arabia];1v1;Youpudding [Youpudding] [Taiwan] [Taiwan] [Koreans] [Koreans];<;Sebastian [Chinese] [Chinese] [Uruguay] [Uruguay] [Sebastian];(G2) [Watch VOD] [Watch VOD];Koreans;Chinese;Chinese;FALSE;;;;;;;;
06/12/2025;16:00 UTC;[Age of Empires II];King of the Desert VI [King of the Desert/6];Arabia [Arabia];1v1;Youpudding [Youpudding] [Taiwan] [Taiwan] [Georgians] [Georgians];<;Sebastian [Byzantines] [Byzantines] [Uruguay] [Uruguay] [Sebastian];(G1) [Watch VOD] [Watch VOD];Georgians;Byzantines;Byzantines;FALSE;;;;;;;;
05/12/2025;20:00 UTC;[Age of Empires II];King of the Desert VI [King of the Desert/6];Arabia [Arabia];1v1;DOOMSTER [DOOMSTER] [India] [India] [Byzantines] [Byzantines];<;DauT [Khmer] [Khmer] [Serbia] [Serbia] [DauT];(G4) [Watch VOD] [Watch VOD];Byzantines;Khmer;Khmer;FALSE;;;;;;;;
05/12/2025;20:00 UTC;[Age of Empires II];King of the Desert VI [King of the Desert/6];Arabia [Arabia];1v1;DOOMSTER [DOOMSTER] [India] [India] [Vietnamese] [Vietnamese];>;DauT [Romans] [Romans] [Serbia] [Serbia] [DauT];(G3) [Watch VOD] [Watch VOD];Vietnamese;Romans;Vietnamese;FALSE;;;;;;;;
05/12/2025;20:00 UTC;[Age of Empires II];King of the Desert VI [King of the Desert/6];Arabia [Arabia];1v1;DOOMSTER [DOOMSTER] [India] [India] [Portuguese] [Portuguese];<;DauT [Vikings] [Vikings] [Serbia] [Serbia] [DauT];(G2) [Watch VOD] [Watch VOD];Portuguese;Vikings;Vikings;FALSE;;;;;;;;
05/12/2025;20:00 UTC;[Age of Empires II];King of the Desert VI [King of the Desert/6];Arabia [Arabia];1v1;DOOMSTER [DOOMSTER] [India] [India] [Magyars] [Magyars];<;DauT [Portuguese] [Portuguese] [Serbia] [Serbia] [DauT];(G1) [Watch VOD] [Watch VOD];Magyars;Portuguese;Portuguese;FALSE;;;;;;;;
05/12/2025;18:00 UTC;[Age of Empires II];King of the Desert VI [King of the Desert/6];Arabia [Arabia];1v1;Monoz [Monoz] [Argentina] [Argentina] [Italians] [Italians];<;Running [Wei] [Wei] [Germany] [Germany] [Running];(G5) [Watch VOD] [Watch VOD];Italians;Wei;Wei;FALSE;;;;;;;;
05/12/2025;18:00 UTC;[Age of Empires II];King of the Desert VI [King of the Desert/6];Arabia [Arabia];1v1;Monoz [Monoz] [Argentina] [Argentina] [Persians] [Persians];>;Running [Koreans] [Koreans] [Germany] [Germany] [Running];(G4) [Watch VOD] [Watch VOD];Persians;Koreans;Persians;FALSE;;;;;;;;
05/12/2025;18:00 UTC;[Age of Empires II];King of the Desert VI [King of the Desert/6];Arabia [Arabia];1v1;StonePleaseAoE [StonePleaseAoE] [Germany] [Germany] [Romans] [Romans];>;dogao [Lithuanians] [Lithuanians] [Brazil] [Brazil] [Dogao];(G4) [Watch VOD] [Watch VOD];Romans;Lithuanians;Romans;FALSE;;;;;;;;
05/12/2025;18:00 UTC;[Age of Empires II];King of the Desert VI [King of the Desert/6];Arabia [Arabia];1v1;StonePleaseAoE [StonePleaseAoE] [Germany] [Germany] [Malay] [Malay];>;dogao [Inca] [Inca] [Brazil] [Brazil] [Dogao];(G3) [Watch VOD] [Watch VOD];Malay;Inca;Malay;FALSE;;;;;;;;
05/12/2025;18:00 UTC;[Age of Empires II];King of the Desert VI [King of the Desert/6];Arabia [Arabia];1v1;Monoz [Monoz] [Argentina] [Argentina] [Hindustanis] [Hindustanis];<;Running [Byzantines] [Byzantines] [Germany] [Germany] [Running];(G3) [Watch VOD] [Watch VOD];Hindustanis;Byzantines;Byzantines;FALSE;;;;;;;;
05/12/2025;18:00 UTC;[Age of Empires II];King of the Desert VI [King of the Desert/6];Arabia [Arabia];1v1;StonePleaseAoE [StonePleaseAoE] [Germany] [Germany] [Bengalis] [Bengalis];>;dogao [Koreans] [Koreans] [Brazil] [Brazil] [Dogao];(G2) [Watch VOD] [Watch VOD];Bengalis;Koreans;Bengalis;FALSE;;;;;;;;
05/12/2025;18:00 UTC;[Age of Empires II];King of the Desert VI [King of the Desert/6];Arabia [Arabia];1v1;Monoz [Monoz] [Argentina] [Argentina] [Malay] [Malay];>;Running [Persians] [Persians] [Germany] [Germany] [Running];(G2) [Watch VOD] [Watch VOD];Malay;Persians;Malay;FALSE;;;;;;;;
05/12/2025;18:00 UTC;[Age of Empires II];King of the Desert VI [King of the Desert/6];Arabia [Arabia];1v1;Monoz [Monoz] [Argentina] [Argentina] [Malians] [Malians];<;Running [Magyars] [Magyars] [Germany] [Germany] [Running];(G1) [Watch VOD] [Watch VOD];Malians;Magyars;Magyars;FALSE;;;;;;;;
05/12/2025;18:00 UTC;[Age of Empires II];King of the Desert VI [King of the Desert/6];Arabia [Arabia];1v1;StonePleaseAoE [StonePleaseAoE] [Germany] [Germany] [Gurjaras] [Gurjaras];<;dogao [Portuguese] [Portuguese] [Brazil] [Brazil] [Dogao];(G1) [Watch VOD] [Watch VOD];Gurjaras;Portuguese;Portuguese;FALSE;;;;;;;;
05/12/2025;16:00 UTC;[Age of Empires II];King of the Desert VI [King of the Desert/6];Arabia [Arabia];1v1;JorDan_AoE [JorDan AoE] [Germany] [Germany] [Inca] [Inca];<;Villese [Khmer] [Khmer] [Finland] [Finland] [Villese];(G4) [Watch VOD] [Watch VOD];Inca;Khmer;Khmer;FALSE;;;;;;;;
05/12/2025;16:00 UTC;[Age of Empires II];King of the Desert VI [King of the Desert/6];Arabia [Arabia];1v1;JorDan_AoE [JorDan AoE] [Germany] [Germany] [Wei] [Wei];<;Villese [Koreans] [Koreans] [Finland] [Finland] [Villese];(G3) [Watch VOD] [Watch VOD];Wei;Koreans;Koreans;FALSE;;;;;;;;
05/12/2025;16:00 UTC;[Age of Empires II];King of the Desert VI [King of the Desert/6];Arabia [Arabia];1v1;JorDan_AoE [JorDan AoE] [Germany] [Germany] [Vietnamese] [Vietnamese];<;Villese [Persians] [Persians] [Finland] [Finland] [Villese];(G2) [Watch VOD] [Watch VOD];Vietnamese;Persians;Persians;FALSE;;;;;;;;
05/12/2025;16:00 UTC;[Age of Empires II];King of the Desert VI [King of the Desert/6];Arabia [Arabia];1v1;JorDan_AoE [JorDan AoE] [Germany] [Germany] [Italians] [Italians];>;Villese [Hindustanis] [Hindustanis] [Finland] [Finland] [Villese];(G1) [Watch VOD] [Watch VOD];Italians;Hindustanis;Italians;FALSE;;;;;;;;
05/12/2025;14:00 UTC;[Age of Empires II];King of the Desert VI [King of the Desert/6];Arabia [Arabia];1v1;Z40 [Z40] [Taiwan] [Taiwan] [Italians] [Italians];<;Vivi [Wei] [Wei] [China] [China] [Vivi];(G4) [Watch VOD] [Watch VOD];Italians;Wei;Wei;FALSE;;;;;;;;
05/12/2025;14:00 UTC;[Age of Empires II];King of the Desert VI [King of the Desert/6];Arabia [Arabia];1v1;Z40 [Z40] [Taiwan] [Taiwan] [Hindustanis] [Hindustanis];<;Vivi [Vietnamese] [Vietnamese] [China] [China] [Vivi];(G3) [Watch VOD] [Watch VOD];Hindustanis;Vietnamese;Vietnamese;FALSE;;;;;;;;
05/12/2025;14:00 UTC;[Age of Empires II];King of the Desert VI [King of the Desert/6];Arabia [Arabia];1v1;F1Re [F1Re] [Brazil] [Brazil] [Armenians] [Armenians];<;FreakinAndy [Vietnamese] [Vietnamese] [Austria] [Austria] [FreakinAndy];[Watch VOD] [Watch VOD];Armenians;Vietnamese;Vietnamese;FALSE;;;;;;;;
05/12/2025;14:00 UTC;[Age of Empires II];King of the Desert VI [King of the Desert/6];Arabia [Arabia];1v1;Z40 [Z40] [Taiwan] [Taiwan] [Persians] [Persians];>;Vivi [Georgians] [Georgians] [China] [China] [Vivi];(G2) [Watch VOD] [Watch VOD];Persians;Georgians;Persians;FALSE;;;;;;;;
05/12/2025;14:00 UTC;[Age of Empires II];King of the Desert VI [King of the Desert/6];Arabia [Arabia];1v1;F1Re [F1Re] [Brazil] [Brazil] [Romans] [Romans];<;FreakinAndy [Magyars] [Magyars] [Austria] [Austria] [FreakinAndy];[Watch VOD] [Watch VOD];Romans;Magyars;Magyars;FALSE;;;;;;;;
05/12/2025;14:00 UTC;[Age of Empires II];King of the Desert VI [King of the Desert/6];Arabia [Arabia];1v1;F1Re [F1Re] [Brazil] [Brazil] [Japanese] [Japanese];<;FreakinAndy [Chinese] [Chinese] [Austria] [Austria] [FreakinAndy];[Watch VOD] [Watch VOD];Japanese;Chinese;Chinese;FALSE;;;;;;;;
05/12/2025;14:00 UTC;[Age of Empires II];King of the Desert VI [King of the Desert/6];Arabia [Arabia];1v1;Z40 [Z40] [Taiwan] [Taiwan] [Vikings] [Vikings];<;Vivi [Poles] [Poles] [China] [China] [Vivi];(G1) [Watch VOD] [Watch VOD];Vikings;Poles;Poles;FALSE;;;;;;;;
05/12/2025;13:45 UTC;[Age of Empires II];King of the Desert VI [King of the Desert/6];Arabia [Arabia];1v1;Prisma09 [Prisma09] [Argentina] [Argentina] [Italians] [Italians];>;Margougou [Berbers] [Berbers] [France] [France] [Margougou];[Watch VOD] [Watch VOD];Italians;Berbers;Italians;FALSE;;;;;;;;
05/12/2025;13:45 UTC;[Age of Empires II];King of the Desert VI [King of the Desert/6];Arabia [Arabia];1v1;Prisma09 [Prisma09] [Argentina] [Argentina] [Vietnamese] [Vietnamese];>;Margougou [Hindustanis] [Hindustanis] [France] [France] [Margougou];[Watch VOD] [Watch VOD];Vietnamese;Hindustanis;Vietnamese;FALSE;;;;;;;;
05/12/2025;13:00 UTC;[Age of Empires II];King of the Desert VI [King of the Desert/6];Arabia [Arabia];1v1;Daniel [Daniel] [United States] [United States] [Vikings] [Vikings];>;Sora Kuma [Tatars] [Tatars] [Taiwan] [Taiwan] [Sora Kuma];(G3) [Watch VOD] [Watch VOD];Vikings;Tatars;Vikings;FALSE;;;;;;;;
05/12/2025;13:00 UTC;[Age of Empires II];King of the Desert VI [King of the Desert/6];Arabia [Arabia];1v1;Daniel [Daniel] [United States] [United States] [Chinese] [Chinese];>;Sora Kuma [Hindustanis] [Hindustanis] [Taiwan] [Taiwan] [Sora Kuma];(G2) [Watch VOD] [Watch VOD];Chinese;Hindustanis;Chinese;FALSE;;;;;;;;
05/12/2025;13:00 UTC;[Age of Empires II];King of the Desert VI [King of the Desert/6];Arabia [Arabia];1v1;Daniel [Daniel] [United States] [United States] [Mongols] [Mongols];>;Sora Kuma [Huns] [Huns] [Taiwan] [Taiwan] [Sora Kuma];(G1) [Watch VOD] [Watch VOD];Mongols;Huns;Mongols;FALSE;;;;;;;;
05/12/2025;12:00 UTC;[Age of Empires II];King of the Desert VI [King of the Desert/6];Arabia [Arabia];1v1;chart [Chart] [Japan] [Japan] [Malians] [Malians];>;Mihai06 [Romans] [Romans] [Romania] [Romania] [Mihai06];(G5) [Watch VOD] [Watch VOD];Malians;Romans;Malians;FALSE;;;;;;;;
05/12/2025;12:00 UTC;[Age of Empires II];King of the Desert VI [King of the Desert/6];Arabia [Arabia];1v1;chart [Chart] [Japan] [Japan] [Persians] [Persians];>;Mihai06 [Wei] [Wei] [Romania] [Romania] [Mihai06];(G4) [Watch VOD] [Watch VOD];Persians;Wei;Persians;FALSE;;;;;;;;
05/12/2025;12:00 UTC;[Age of Empires II];King of the Desert VI [King of the Desert/6];Arabia [Arabia];1v1;chart [Chart] [Japan] [Japan] [Khmer] [Khmer];<;Mihai06 [Malay] [Malay] [Romania] [Romania] [Mihai06];(G3) [Watch VOD] [Watch VOD];Khmer;Malay;Malay;FALSE;;;;;;;;
05/12/2025;12:00 UTC;[Age of Empires II];King of the Desert VI [King of the Desert/6];Arabia [Arabia];1v1;chart [Chart] [Japan] [Japan] [Inca] [Inca];>;Mihai06 [Saracens] [Saracens] [Romania] [Romania] [Mihai06];(G2) [Watch VOD] [Watch VOD];Inca;Saracens;Inca;FALSE;;;;;;;;
05/12/2025;12:00 UTC;[Age of Empires II];King of the Desert VI [King of the Desert/6];Arabia [Arabia];1v1;chart [Chart] [Japan] [Japan] [Portuguese] [Portuguese];<;Mihai06 [Italians] [Italians] [Romania] [Romania] [Mihai06];(G1) [Watch VOD] [Watch VOD];Portuguese;Italians;Italians;FALSE;;;;;;;;
04/12/2025;21:00 UTC;[Age of Empires II];Torneo Nacional Español 2025 [Torneo Nacional Español/2025];Arabia [Arabia];1v1;Tomate [Tomate] [Spain] [Spain] [Vietnamese] [Vietnamese];>;Moneimon [Maya] [Maya] [Spain] [Spain] [Moneimon];(G5) [Watch VOD] [Watch VOD];Vietnamese;Maya;Vietnamese;FALSE;;;;;;;;
04/12/2025;20:00 UTC;[Age of Empires II];King of the Desert VI [King of the Desert/6];Arabia [Arabia];1v1;deaKer [DeaKer] [Argentina] [Argentina] [Italians] [Italians];<;Kingstone [Mongols] [Mongols] [Mexico] [Mexico] [KingstoNe];(G3) [Watch VOD] [Watch VOD];Italians;Mongols;Mongols;FALSE;;;;;;;;
04/12/2025;20:00 UTC;[Age of Empires II];King of the Desert VI [King of the Desert/6];Arabia [Arabia];1v1;deaKer [DeaKer] [Argentina] [Argentina] [Byzantines] [Byzantines];<;Kingstone [Japanese] [Japanese] [Mexico] [Mexico] [KingstoNe];(G2) [Watch VOD] [Watch VOD];Byzantines;Japanese;Japanese;FALSE;;;;;;;;
